frequency,frequency,amplitude,phase,I,Q
5228000000.0,5310750000.0,0.1285040195586497,-0.4598906986321604,0.11515258252620697,-0.05703653022646904
5228000000.0,5311000000.0,0.1277309962755068,-0.48454671478755096,0.11302739381790161,-0.059498030692338943
5228000000.0,5311250000.0,0.12793334124464362,-0.49808976019855467,0.11238902807235718,-0.0611199326813221
5228000000.0,5311500000.0,0.12743683672366565,-0.5094452015047548,0.11125429719686508,-0.062150049954652786
5228000000.0,5311750000.0,0.12725475328807123,-0.5336470400022901,0.10956095159053802,-0.06473152339458466
5228000000.0,5312000000.0,0.12764444703559275,-0.5445178040932624,0.1091841459274292,-0.06612055003643036
5228000000.0,5312250000.0,0.12660360060349143,-0.5574584500688347,0.10743612051010132,-0.06697724759578705
5228000000.0,5312500000.0,0.12686531241622553,-0.5654220334241229,0.1071203202009201,-0.06797090917825699
5228000000.0,5312750000.0,0.1266893058763703,-0.5735504613488991,0.10641644895076752,-0.06874386966228485
5228000000.0,5313000000.0,0.1268026196148398,-0.5740530337407472,0.1064770370721817,-0.06885887682437897
5228000000.0,5313250000.0,0.12577071124354022,-0.5827207446213921,0.10501458495855331,-0.06921133399009705
5228000000.0,5313500000.0,0.12635018814706325,-0.5706734423085356,0.10632840543985367,-0.06825423240661621
5228000000.0,5313750000.0,0.12704417858665104,-0.5629785174422917,0.10743734985589981,-0.06780441850423813
5228000000.0,5314000000.0,0.1270550773513834,-0.5525469379007297,0.10814807564020157,-0.06668572872877121
5228000000.0,5314250000.0,0.1271057428564817,-0.538626910546768,0.10910932719707489,-0.06519988179206848
5228000000.0,5314500000.0,0.12766043184081943,-0.5197530734553911,0.1108018308877945,-0.06340457499027252
5228000000.0,5314750000.0,0.1277481757994978,-0.514328777177575,0.11122051626443863,-0.06284578889608383
5228000000.0,5315000000.0,0.12867110000850393,-0.4860667708153257,0.11376804113388062,-0.06010894104838371
5228000000.0,5315250000.0,0.1285838043366406,-0.46751890154790726,0.11478537321090698,-0.05794922634959221
5228000000.0,5315500000.0,0.12867311952700466,-0.449858196388043,0.11587127298116684,-0.05595194175839424
5228000000.0,5315750000.0,0.12885130631887212,-0.4393848356420188,0.11661217361688614,-0.054811131209135056
5228000000.0,5316000000.0,0.12983884850900124,-0.41907790464225514,0.1186031848192215,-0.05283380672335625
5228000000.0,5316250000.0,0.12996325644064177,-0.4062442185519228,0.1193857342004776,-0.051356542855501175
5228000000.0,5316500000.0,0.13014855210003248,-0.39142890651518736,0.12030474841594696,-0.04965292662382126
5228000000.0,5316750000.0,0.1305199190736682,-0.3872853034356268,0.12085331976413727,-0.04929426312446594
5228000000.0,5317000000.0,0.13129153746877265,-0.3718450203435333,0.12231888622045517,-0.04770280793309212
5228000000.0,5317250000.0,0.13069968972462878,-0.3654742162388102,0.12206754833459854,-0.04671105369925499
5228000000.0,5317500000.0,0.13093576375579258,-0.3564320031123956,0.12270615994930267,-0.04568777233362198
5228000000.0,5317750000.0,0.13092571142845327,-0.3531246478356706,0.12284716218709946,-0.045278213918209076
5228000000.0,5318000000.0,0.13113692687784886,-0.3500256052119739,0.12318529933691025,-0.044969718903303146
5228000000.0,5318250000.0,0.13110025490959581,-0.3469425724792338,0.12328886985778809,-0.04457725211977959
5228000000.0,5318500000.0,0.13174786494813526,-0.34820168299288834,0.12384139001369476,-0.044953420758247375
5228000000.0,5318750000.0,0.1312885981788098,-0.3471486003576314,0.12345679104328156,-0.044666729867458344
5228000000.0,5319000000.0,0.1317342232347837,-0.349061097991474,0.12378989160060883,-0.045055169612169266
5228000000.0,5319250000.0,0.13177913550707498,-0.3515053399697482,0.12372156232595444,-0.04537307098507881
5228000000.0,5319500000.0,0.13153025151205533,-0.35368773582105334,0.12338876724243164,-0.04555676877498627
5228000000.0,5319750000.0,0.1317140905980603,-0.354087018695762,0.12354300171136856,-0.04566977545619011
5228000000.0,5320000000.0,0.1318114520472817,-0.3501166893553485,0.12381480634212494,-0.04521230608224869
5228000000.0,5320250000.0,0.13205813549651355,-0.353376126391732,0.1238982230424881,-0.04570100083947182
5228000000.0,5320500000.0,0.13166078893030267,-0.3525193256460392,0.12356442213058472,-0.045457638800144196
5228000000.0,5320750000.0,0.13099028205329652,-0.3551883598563164,0.12281399965286255,-0.04555409401655197
5228000000.0,5321000000.0,0.13126380362320172,-0.3518848778428222,0.12322057783603668,-0.04524240642786026
5228000000.0,5321250000.0,0.13082701257858104,-0.35430270589416973,0.12270116806030273,-0.045388661324977875
5228000000.0,5321500000.0,0.13146598832288464,-0.357768358555262,0.12314164638519287,-0.04603738710284233
5228000000.0,5321750000.0,0.13110675193045762,-0.3522923154346826,0.12305472791194916,-0.04523841664195061
5228000000.0,5322000000.0,0.13144027834766464,-0.3540357500238063,0.12328851222991943,-0.04556851461529732
5228000000.0,5322250000.0,0.13079847365934077,-0.35611915505993075,0.1225917711853981,-0.04560151696205139
5228000000.0,5322500000.0,0.13094487956709863,-0.35678936781840076,0.12269836664199829,-0.04573480412364006
5228000000.0,5322750000.0,0.1309660780143507,-0.3566173288123889,0.12272609770298004,-0.04572109505534172
5228000000.0,5323000000.0,0.1315022122691744,-0.3524963559096409,0.12341663986444473,-0.04540005326271057
5228000000.0,5323250000.0,0.13076614186042737,-0.35653708750312135,0.12254240363836288,-0.0456414632499218
5228000000.0,5323500000.0,0.13135521073141088,-0.3530285967901432,0.12325452268123627,-0.04541490972042084
5228000000.0,5323750000.0,0.13110518269567156,-0.3580327577875761,0.12279154360294342,-0.04594350606203079
5228000000.0,5324000000.0,0.13137782974314693,-0.35204371354310154,0.12332042306661606,-0.045301295816898346
5228000000.0,5324250000.0,0.13144159430624267,-0.3475299060548984,0.1235835999250412,-0.044765908271074295
5228000000.0,5324500000.0,0.1314448464081933,-0.3508046665703385,0.12343939393758774,-0.04517149180173874
5228000000.0,5324750000.0,0.1311553679263196,-0.3494788658210044,0.12322719395160675,-0.04490867629647255
5228000000.0,5325000000.0,0.1314899706292502,-0.35362069474207336,0.12335403263568878,-0.04553454741835594
5228000000.0,5325250000.0,0.13174347549968682,-0.3552215095026039,0.12351866066455841,-0.045820124447345734
5228000000.0,5325500000.0,0.13174502015556724,-0.34785181069669685,0.12385443598031998,-0.044909119606018066
5228000000.0,5325750000.0,0.13153904527607185,-0.3525369883813912,0.12344936281442642,-0.04541778564453125
5228000000.0,5326000000.0,0.13143330010498408,-0.3487562466247535,0.12352081388235092,-0.044914595782756805
5228000000.0,5326250000.0,0.13207009777357764,-0.35032119538120876,0.12404849380254745,-0.045326393097639084
5228000000.0,5326500000.0,0.13202815773088902,-0.34749670731994065,0.12413658946752548,-0.044961556792259216
5228000000.0,5326750000.0,0.13157022938009796,-0.34451732763648835,0.12383897602558136,-0.04443684592843056
5228000000.0,5327000000.0,0.13207131388139834,-0.34434548850272945,0.12431827932596207,-0.044584721326828
5228000000.0,5327250000.0,0.13217971416558907,-0.3408475496908151,0.12457563728094101,-0.0441858284175396
5228000000.0,5327500000.0,0.13191268568398518,-0.34536599611013885,0.1241234540939331,-0.044657863676548004
5228000000.0,5327750000.0,0.13150326615820293,-0.34514224316344555,0.12374816834926605,-0.04449157044291496
5228000000.0,5328000000.0,0.1321452800524871,-0.3484762262251291,0.12420257180929184,-0.04512312263250351
5228000000.0,5328250000.0,0.13188023873220617,-0.34310137468705165,0.1241937130689621,-0.044365741312503815
5228000000.0,5328500000.0,0.13125104326806236,-0.34509452363474513,0.12351293861865997,-0.04440034180879593
5228000000.0,5328750000.0,0.13168960344357983,-0.34641538236727476,0.12386669218540192,-0.04471234977245331
5228000000.0,5329000000.0,0.13206281719148627,-0.3422171544369203,0.12440488487482071,-0.044317178428173065
5228000000.0,5329250000.0,0.13159044608709158,-0.3454052284219356,0.12381849437952042,-0.04455363005399704
5228000000.0,5329500000.0,0.1314083979287027,-0.3449662229510854,0.12366671860218048,-0.0444377064704895
5228000000.0,5329750000.0,0.13185527014178852,-0.3432580698746788,0.12416324764490128,-0.04437679797410965
5228000000.0,5330000000.0,0.1321248729686747,-0.3454860121627762,0.12431774288415909,-0.044744618237018585
5228000000.0,5330250000.0,0.131912568598178,-0.34206805751102914,0.12426994740962982,-0.04424823075532913
5228000000.0,5330500000.0,0.13229404141026366,-0.34218170736678033,0.12462427467107773,-0.04439035430550575
5228000000.0,5330750000.0,0.13124739566049612,-0.34337190964567427,0.12358580529689789,-0.04418628290295601
5228000000.0,5331000000.0,0.13135430682863983,-0.3461713271147936,0.12356219440698624,-0.04456835240125656
5228000000.0,5331250000.0,0.13147548036966183,-0.3425620175922736,0.12383638322353363,-0.04416279122233391
5228000000.0,5331500000.0,0.13147788538175276,-0.3436725615920624,0.12378952652215958,-0.044301100075244904
5228000000.0,5331750000.0,0.1318893934685014,-0.34360967314551205,0.12417976558208466,-0.04443194717168808
5228000000.0,5332000000.0,0.13160716718291285,-0.3446725745719613,0.12386684119701385,-0.04446855187416077
5228000000.0,5332250000.0,0.13133647851623545,-0.3479747082968168,0.12346486002206802,-0.0447850301861763
5228000000.0,5332500000.0,0.13150285607813522,-0.3460337397210525,0.12370806932449341,-0.04460173472762108
5228000000.0,5332750000.0,0.13166148488437326,-0.34591706125265703,0.12386250495910645,-0.04464108496904373
5228000000.0,5333000000.0,0.13208054896680682,-0.34452219364139364,0.12431909143924713,-0.044609807431697845
5228000000.0,5333250000.0,0.1319888951773247,-0.34649982640762045,0.12414442002773285,-0.044824451208114624
5228000000.0,5333500000.0,0.13135605236042847,-0.3439747771234217,0.12366143614053726,-0.04429742321372032
5228000000.0,5333750000.0,0.13161287274687633,-0.34389715795718895,0.12390665709972382,-0.044374413788318634
5228000000.0,5334000000.0,0.13096680636976804,-0.3418754030237173,0.12338744103908539,-0.04390721768140793
5228000000.0,5334250000.0,0.13198201091551257,-0.3472855385158274,0.12410268932580948,-0.044919636100530624
5228000000.0,5334500000.0,0.1311658016906525,-0.3442899190487205,0.12346838414669037,-0.044272176921367645
5228000000.0,5334750000.0,0.13192737638627133,-0.3410553171697992,0.12432865053415298,-0.04412730783224106
5228000000.0,5335000000.0,0.13112920514267423,-0.34132185406622056,0.12356475740671158,-0.04389327019453049
5228000000.0,5335250000.0,0.13167468936866514,-0.34306346020193956,0.12400182336568832,-0.044291891157627106
5228000000.0,5335500000.0,0.13170326646004996,-0.3419350550486671,0.1240786463022232,-0.04416152089834213
5228000000.0,5335750000.0,0.13196058849391795,-0.3468372515125517,0.12410266697406769,-0.0448567159473896
5228000000.0,5336000000.0,0.13132346241687617,-0.3447204787894554,0.12359769642353058,-0.044378612190485
5228000000.0,5336250000.0,0.13168999817704335,-0.3446624494425825,0.12394525110721588,-0.04449528455734253
5228000000.0,5336500000.0,0.13123716897018936,-0.34356367941870125,0.12356770038604736,-0.044206537306308746
5228000000.0,5336750000.0,0.13173550535446543,-0.3414838326041952,0.12412893772125244,-0.04411632567644119
5228000000.0,5337000000.0,0.13226881065996682,-0.34124742183958834,0.12464191764593124,-0.04426545649766922
5228000000.0,5337250000.0,0.13148138080164298,-0.33999358031778176,0.12395496666431427,-0.04384654760360718
5228000000.0,5337500000.0,0.13132491938246685,-0.34349973475231554,0.12365315109491348,-0.04422818869352341
5228000000.0,5337750000.0,0.1313461058220878,-0.34156673457413633,0.12375837564468384,-0.0439961813390255
5228000000.0,5338000000.0,0.1311294223308965,-0.34365047399930826,0.12346241623163223,-0.04418095946311951
5228000000.0,5338250000.0,0.1310963800979645,-0.33861268379496984,0.12365225702524185,-0.04354744777083397
5228000000.0,5338500000.0,0.13201681176793878,-0.34369662478605006,0.12429586797952652,-0.044485680758953094
5228000000.0,5338750000.0,0.13167301216251204,-0.3433750326530163,0.12398643791675568,-0.04432995989918709
5228000000.0,5339000000.0,0.13167554197504644,-0.34120756753318726,0.12408461421728134,-0.044061966240406036
5228000000.0,5339250000.0,0.13191608799432952,-0.34401958724082843,0.124186672270298,-0.04449184983968735
5228000000.0,5339500000.0,0.1318461730972241,-0.3429381081919644,0.12416887283325195,-0.044334009289741516
5228000000.0,5339750000.0,0.13166921648470545,-0.3389406195595717,0.1241782158613205,-0.04377845674753189
5228000000.0,5340000000.0,0.13165383052265311,-0.34218356556829815,0.12402109801769257,-0.04417576640844345
5228000000.0,5340250000.0,0.13164272553431944,-0.3432869822912484,0.12396182119846344,-0.044308848679065704
5228000000.0,5340500000.0,0.13246864253064813,-0.34070693093660187,0.12485416978597641,-0.04426485672593117
5228000000.0,5340750000.0,0.13186894908257413,-0.3425909539782982,0.12420570850372314,-0.044298551976680756
5228000000.0,5341000000.0,0.13156414237617212,-0.3393611609955014,0.12406071275472641,-0.04379569739103317
5228000000.0,5341250000.0,0.1314139035541385,-0.3421147070427712,0.12379811704158783,-0.04408673569560051
5228000000.0,5341500000.0,0.13158640807389516,-0.3386745122112552,0.12411175668239594,-0.043717898428440094
5228000000.0,5341750000.0,0.1314280392579303,-0.3432031866427092,0.12376336753368378,-0.04422621801495552
5228000000.0,5342000000.0,0.1316597457177824,-0.33719500497472005,0.12424550950527191,-0.04355848953127861
5228000000.0,5342250000.0,0.1321551432454431,-0.33944580029141735,0.12461428344249725,-0.04400297999382019
5228000000.0,5342500000.0,0.1317242750324117,-0.33871674346312125,0.12423994392156601,-0.043768949806690216
5228000000.0,5342750000.0,0.13142030324146525,-0.3388427549663131,0.12394773960113525,-0.04368356615304947
5228000000.0,5343000000.0,0.13160682516807587,-0.34075161501743045,0.12403992563486099,-0.04398242011666298
5228000000.0,5343250000.0,0.13175833765487252,-0.34181759658663413,0.12413571774959564,-0.04416540637612343
5228000000.0,5343500000.0,0.1312904446829535,-0.3390734526157291,0.12381519377231598,-0.0436689667403698
5228000000.0,5343750000.0,0.13205677883905584,-0.34429244815355553,0.12430696189403534,-0.04457322135567665
5228000000.0,5344000000.0,0.13212659222196196,-0.33974299851101647,0.12457428127527237,-0.04403049871325493
5228000000.0,5344250000.0,0.1322803571586851,-0.33584616141356155,0.12489008903503418,-0.04359539598226547
5228000000.0,5344500000.0,0.1319652553688643,-0.34221509961710944,0.12431307137012482,-0.04428418353199959
5228000000.0,5344750000.0,0.13201401638399302,-0.34416005268962474,0.12427260726690292,-0.0445423349738121
5228000000.0,5345000000.0,0.1320035159856672,-0.3406301066640465,0.12441916763782501,-0.044099874794483185
5228000000.0,5345250000.0,0.13177649295770458,-0.3385343478571104,0.12429717928171158,-0.04376363009214401
5228000000.0,5345500000.0,0.1314704769840063,-0.34033792633181675,0.12392958253622055,-0.04388558864593506
5228000000.0,5345750000.0,0.1321517138133486,-0.34077587353929634,0.1245524138212204,-0.04416754096746445
5228000000.0,5346000000.0,0.13214585466712106,-0.3411007725916418,0.1245325356721878,-0.04420604556798935
5228000000.0,5346250000.0,0.13179709140377796,-0.3395621234945844,0.12427155673503876,-0.043898217380046844
5228000000.0,5346500000.0,0.13204668568313827,-0.33783373383410664,0.12458273023366928,-0.043766088783741
5228000000.0,5346750000.0,0.13184944039170715,-0.34219370324312204,0.12420491874217987,-0.04424266144633293
5228000000.0,5347000000.0,0.1321214646704919,-0.3384534059407488,0.12462612241506577,-0.043868109583854675
5228000000.0,5347250000.0,0.1317242806062033,-0.3397499776327207,0.1241946592926979,-0.043897297233343124
5228000000.0,5347500000.0,0.13152048627235993,-0.34130363088016785,0.12393426895141602,-0.04402198642492294
5228000000.0,5347750000.0,0.13184690663090745,-0.3411115067276629,0.12425033748149872,-0.04410737380385399
5228000000.0,5348000000.0,0.131700004661238,-0.3423855044520199,0.12405566871166229,-0.04421631246805191
5228000000.0,5348250000.0,0.13197413092496824,-0.3322326018096329,0.1247573271393776,-0.04304393753409386
5228000000.0,5348500000.0,0.13170287101033532,-0.33771071725439944,0.1242637187242508,-0.04363684728741646
5228000000.0,5348750000.0,0.13132324819975197,-0.3399491301254744,0.12380783259868622,-0.04378831014037132
5228000000.0,5349000000.0,0.13227116975792497,-0.3389162723179534,0.12474699318408966,-0.04397556185722351
5228000000.0,5349250000.0,0.1321103409028884,-0.3358005836741166,0.12473155558109283,-0.043533679097890854
5228000000.0,5349500000.0,0.13120931851543421,-0.3420809173668418,0.12360687553882599,-0.04401392489671707
5228000000.0,5349750000.0,0.1323384682447865,-0.34075858418385035,0.12472919374704361,-0.04422780126333237
5228000000.0,5350000000.0,0.13217284387698458,-0.3394861207540289,0.1246291995048523,-0.04401389881968498
5228000000.0,5350250000.0,0.1319474551272566,-0.34223956951762036,0.12429521977901459,-0.0442812517285347
5228000000.0,5350500000.0,0.13174238967109472,-0.34146739122946945,0.12413614988327026,-0.04411659017205238
5228000000.0,5350750000.0,0.13186481423524515,-0.3420073901992769,0.12422764301300049,-0.04422467574477196
5228000000.0,5351000000.0,0.13124986017037774,-0.3462011075946059,0.12346261739730835,-0.044536590576171875
5228000000.0,5351250000.0,0.1319509376277548,-0.34479645092747924,0.12418486922979355,-0.04460009187459946
5228000000.0,5351500000.0,0.13174420996733555,-0.3402892136114583,0.12418975681066513,-0.04397091269493103
5228000000.0,5351750000.0,0.13210250914413635,-0.3410962945648805,0.12449188530445099,-0.044190987944602966
5228000000.0,5352000000.0,0.13177088945497686,-0.33906608925881393,0.12426860630512238,-0.043827854096889496
5228000000.0,5352250000.0,0.13229359371492497,-0.34239419939511523,0.124614417552948,-0.04441668465733528
5228000000.0,5352500000.0,0.1323767629253046,-0.34049514156309135,0.1247769370675087,-0.044207729399204254
5228000000.0,5352750000.0,0.13168292237262047,-0.338169058204351,0.12422488629817963,-0.04368717968463898
5228000000.0,5353000000.0,0.13188456909385093,-0.33707101468533035,0.12446308135986328,-0.04361743852496147
5228000000.0,5353250000.0,0.1318302527571631,-0.34183544600445304,0.1242026835680008,-0.04419172927737236
5228000000.0,5353500000.0,0.13172279848407786,-0.3386886686854318,0.12423978000879288,-0.04376497119665146
5228000000.0,5353750000.0,0.13198847912927633,-0.34395344913265974,0.12425776571035385,-0.04450804740190506
5228000000.0,5354000000.0,0.1321206727783622,-0.34173368810415883,0.12448080629110336,-0.044276416301727295
5228000000.0,5354250000.0,0.13202841028620735,-0.34081878335203347,0.12443430721759796,-0.04413167014718056
5228000000.0,5354500000.0,0.13195363468949298,-0.34283892092121865,0.12427447736263275,-0.044357817620038986
5228000000.0,5354750000.0,0.13202475384189605,-0.34041090136413354,0.12444885075092316,-0.04407969117164612
5228000000.0,5355000000.0,0.13204404637435108,-0.3479143488446915,0.12413273751735687,-0.045018814504146576
5228000000.0,5355250000.0,0.13185946774824972,-0.3452843673036492,0.12407702207565308,-0.044629719108343124
5228000000.0,5355500000.0,0.13211602006947154,-0.34434901688625535,0.12436020374298096,-0.04460025206208229
5228000000.0,5355750000.0,0.13225570862668992,-0.341888506035528,0.12460117042064667,-0.044340960681438446
5228000000.0,5356000000.0,0.13175816769653714,-0.34475891417990945,0.12400511652231216,-0.04453027993440628
5228000000.0,5356250000.0,0.1321547732014444,-0.3433740637453001,0.12444011867046356,-0.04449203237891197
5228000000.0,5356500000.0,0.13212641360369384,-0.34092170873162436,0.1245221272110939,-0.04417724534869194
5228000000.0,5356750000.0,0.13204706289350077,-0.3400420348426192,0.12448613345623016,-0.0440412238240242
5228000000.0,5357000000.0,0.1321076366426008,-0.33856911538983364,0.12460800260305405,-0.04387793689966202
5228000000.0,5357250000.0,0.1320442477412029,-0.34160208968753225,0.12441462278366089,-0.04423443228006363
5228000000.0,5357500000.0,0.1321257868365876,-0.3415639843428427,0.12449313700199127,-0.04425700381398201
5228000000.0,5357750000.0,0.13158398046322067,-0.3410857617353589,0.12400369346141815,-0.04401622340083122
5228000000.0,5358000000.0,0.13159262575144884,-0.34541647762510785,0.12382004410028458,-0.04455576092004776
5228000000.0,5358250000.0,0.13220167865580712,-0.34323979019277684,0.12449026107788086,-0.044491108506917953
5228000000.0,5358500000.0,0.1318160145380797,-0.3460104111547779,0.12400370836257935,-0.04470505565404892
5228000000.0,5358750000.0,0.13134348292051604,-0.34439216414308577,0.12363110482692719,-0.044344790279865265
5228000000.0,5359000000.0,0.13144021812968415,-0.3416237298244245,0.12384454160928726,-0.04403476417064667
5228000000.0,5359250000.0,0.13164434672024913,-0.3433110093287051,0.12396228313446045,-0.04431237280368805
5228000000.0,5359500000.0,0.13142070970865677,-0.34695407590173677,0.12358971685171127,-0.04468763619661331
5228000000.0,5359750000.0,0.13271713054109638,-0.33968895141080807,0.1251334547996521,-0.04422052949666977
5228000000.0,5360000000.0,0.13176953296044977,-0.34457477946631,0.12402401119470596,-0.04451128467917442
5228000000.0,5360250000.0,0.1315134532486695,-0.3446835890299403,0.12377814948558807,-0.04443825036287308
5228000000.0,5360500000.0,0.13212097297992945,-0.34176346501630955,0.12447977066040039,-0.04428022354841232
5228000000.0,5360750000.0,0.13211536261559573,-0.3454969971245122,0.12430830299854279,-0.04474276304244995
5228000000.0,5361000000.0,0.13142091844389844,-0.34371229012290655,0.12373413145542145,-0.0442868210375309
5228000000.0,5361250000.0,0.13187991868002197,-0.3453829800634609,0.12409186363220215,-0.044648878276348114
5228000000.0,5361500000.0,0.13166455254266474,-0.34477725417794713,0.12391619384288788,-0.044500913470983505
5228000000.0,5361750000.0,0.13227185244458203,-0.34410142337019484,0.12451793998479843,-0.0446220301091671
5228000000.0,5362000000.0,0.13211777359419605,-0.3442299801569435,0.12436716258525848,-0.04458604007959366
5228000000.0,5362250000.0,0.13146085684468872,-0.3443832033707081,0.1237419843673706,-0.04438330978155136
5228000000.0,5362500000.0,0.13194196492867638,-0.3464415400472962,0.1241028904914856,-0.04480127990245819
5228000000.0,5362750000.0,0.1316289693388959,-0.34596836669507763,0.12382962554693222,-0.04463641345500946
5228000000.0,5363000000.0,0.13203923029759046,-0.3453019233152112,0.12424539029598236,-0.0446927435696125
5228000000.0,5363250000.0,0.13247834005715556,-0.34591459320178586,0.12463108450174332,-0.04491773992776871
5228000000.0,5363500000.0,0.13146479264845734,-0.3439139243729072,0.12376650422811508,-0.04432656243443489
5228000000.0,5363750000.0,0.13199357988773586,-0.3432237995787696,0.12429501116275787,-0.04441908746957779
5228000000.0,5364000000.0,0.13169467392410952,-0.3493149051557959,0.12374129146337509,-0.04507305100560188
5228000000.0,5364250000.0,0.1315655441201406,-0.3501393292554273,0.12358279526233673,-0.04513075575232506
5228000000.0,5364500000.0,0.13181426365635382,-0.34599573255723454,0.12400271743535995,-0.044702641665935516
5228000000.0,5364750000.0,0.13277162733539838,-0.3432543099100406,0.12502631545066833,-0.04468473419547081
5228000000.0,5365000000.0,0.13234279788000444,-0.34847308765990354,0.12438835948705673,-0.045190177857875824
5228000000.0,5365250000.0,0.1318257015159975,-0.34477059806384386,0.12406815588474274,-0.04455455392599106
5228000000.0,5365500000.0,0.1312717885626098,-0.34331725689684983,0.12361118942499161,-0.04418773949146271
5228000000.0,5365750000.0,0.13216694131509982,-0.3450384017391729,0.12437734752893448,-0.04470319673418999
5228000000.0,5366000000.0,0.13132022170608854,-0.34151466154824506,0.12373627722263336,-0.04398106783628464
5228000000.0,5366250000.0,0.13154618270368082,-0.3426470137059987,0.12389922142028809,-0.044197071343660355
5228000000.0,5366500000.0,0.13131439915505766,-0.3449445721751531,0.12357921898365021,-0.04440324380993843
5228000000.0,5366750000.0,0.1322604147540952,-0.3406763521378993,0.12465926259756088,-0.04419146478176117
5228000000.0,5367000000.0,0.13187632986155276,-0.3425196488542592,0.12421581894159317,-0.04429217427968979
5228000000.0,5367250000.0,0.13258753227760306,-0.345679076699562,0.12474439293146133,-0.04492538422346115
5228000000.0,5367500000.0,0.13188891213748843,-0.3428242380548616,0.12421417236328125,-0.04433423653244972
5228000000.0,5367750000.0,0.13171429254713368,-0.34625288629029666,0.12389717996120453,-0.04470060020685196
5228000000.0,5368000000.0,0.13169067023613854,-0.34324925537955203,0.12400864064693451,-0.04432030767202377
5228000000.0,5368250000.0,0.132136215291044,-0.3421032274519182,0.12447907775640488,-0.04432762786746025
5228000000.0,5368500000.0,0.1317398462419394,-0.3441976641397487,0.12401284277439117,-0.04445449262857437
5228000000.0,5368750000.0,0.13161694850182376,-0.34574179986478754,0.12382842600345612,-0.044604282826185226
5228000000.0,5369000000.0,0.13172834816975862,-0.34679721121396145,0.12388604879379272,-0.044772811233997345
5228000000.0,5369250000.0,0.1319301142884483,-0.34683033708494304,0.12407431751489639,-0.044845499098300934
5228000000.0,5369500000.0,0.13156661012188686,-0.3442683794202912,0.1238466277718544,-0.04440479353070259
5228000000.0,5369750000.0,0.13208993812406783,-0.34543157466364705,0.12428730726242065,-0.04472602158784866
5228000000.0,5370000000.0,0.13210260835763876,-0.34239475718484885,0.12443449348211288,-0.04435263201594353
5228000000.0,5370250000.0,0.1322696360517768,-0.3475551618356309,0.12436100095510483,-0.04505106061697006
5228000000.0,5370500000.0,0.13201804208726248,-0.341592312889558,0.1243903636932373,-0.044224437326192856
5228000000.0,5370750000.0,0.13271486080928904,-0.34187806141764293,0.12503421306610107,-0.04449359327554703
5228000000.0,5371000000.0,0.13197561396890073,-0.34300603510485855,0.12428776174783707,-0.04438597708940506
5228000000.0,5371250000.0,0.13210794674910253,-0.34417891154622676,0.12436018884181976,-0.04457637295126915
5228000000.0,5371500000.0,0.13183722808780088,-0.341383182190301,0.12422922998666763,-0.04413788765668869
5228000000.0,5371750000.0,0.13145596034983878,-0.33951268873924406,0.12395206838846207,-0.043778467923402786
