frequency,frequency,amplitude,phase,I,Q
5215000000.0,5345250000.0,0.12687519543388723,-0.5705525667265918,0.10677850246429443,-0.06852493435144424
5215000000.0,5345500000.0,0.12745069666597453,-0.5746702859249979,0.10697849094867706,-0.0692768543958664
5215000000.0,5345750000.0,0.12872717371893683,-0.5719704662137108,0.10823844373226166,-0.06967872381210327
5215000000.0,5346000000.0,0.12836804023908294,-0.5828973194341488,0.10717079788446426,-0.0706595629453659
5215000000.0,5346250000.0,0.12648624752547383,-0.5885034829077125,0.10520776361227036,-0.0702146515250206
5215000000.0,5346500000.0,0.1282799658521579,-0.578358630025719,0.10741664469242096,-0.07012427598237991
5215000000.0,5346750000.0,0.12614266816722208,-0.5616334705245751,0.10676542669534683,-0.06717973202466965
5215000000.0,5347000000.0,0.12830423220877382,-0.574343517540189,0.10771770775318146,-0.06970560550689697
5215000000.0,5347250000.0,0.1262248858719939,-0.579014725246313,0.10565050691366196,-0.06907019764184952
5215000000.0,5347500000.0,0.129289729581804,-0.5777168463533708,0.10830751806497574,-0.0706067681312561
5215000000.0,5347750000.0,0.12856976930107364,-0.5932330706781187,0.1066020280122757,-0.07187623530626297
5215000000.0,5348000000.0,0.12772058172473966,-0.5796081760618391,0.10686091333627701,-0.06995207071304321
5215000000.0,5348250000.0,0.12833488559087833,-0.5912281003056377,0.1065509095788002,-0.07153143733739853
5215000000.0,5348500000.0,0.12731171754935192,-0.5851912135835013,0.10612787306308746,-0.07032174617052078
5215000000.0,5348750000.0,0.1275470573957016,-0.5908727526551324,0.10592206567525864,-0.07105468213558197
5215000000.0,5349000000.0,0.12668934714221264,-0.6493949477472492,0.10090170800685883,-0.07660963386297226
5215000000.0,5349250000.0,0.12018985255202998,-0.7515465348180201,0.08781477063894272,-0.08206196874380112
5215000000.0,5349500000.0,0.11835583940342352,-0.9725958559198983,0.06665284186601639,-0.09780339151620865
5215000000.0,5349750000.0,0.12010283150164716,-1.0763169484011323,0.05699761584401131,-0.10571642220020294
5215000000.0,5350000000.0,0.11994246693397718,-0.97016137152054,0.06778745353221893,-0.09894976764917374
5215000000.0,5350250000.0,0.12165765217386935,-0.761835809177079,0.08802783489227295,-0.08397430926561356
5215000000.0,5350500000.0,0.1270339259407799,-0.6318416299132499,0.10250890254974365,-0.07503028213977814
5215000000.0,5350750000.0,0.1265514228992325,-0.5941040042838621,0.1048668846487999,-0.07083924859762192
5215000000.0,5351000000.0,0.12808405128439013,-0.5889547107756289,0.10650467872619629,-0.07114968448877335
5215000000.0,5351250000.0,0.1277026328576674,-0.5827896310599825,0.1066228374838829,-0.07028181105852127
5215000000.0,5351500000.0,0.12630360143195266,-0.5828799871551444,0.10544846206903458,-0.06952137500047684
5215000000.0,5351750000.0,0.12782475484273434,-0.5511076293559223,0.10889966785907745,-0.0669330283999443
5215000000.0,5352000000.0,0.12819068330076688,-0.5748197332068964,0.10758920013904572,-0.06969515979290009
5215000000.0,5352250000.0,0.12767021833717912,-0.5740957455669828,0.10720260441303253,-0.06933459639549255
5215000000.0,5352500000.0,0.12858212250646736,-0.5953052137868001,0.10646308958530426,-0.07210390269756317
5215000000.0,5352750000.0,0.12787792686843275,-0.5898140633620569,0.10627219825983047,-0.0711265355348587
5215000000.0,5353000000.0,0.12649030613224813,-0.5659210853723645,0.10676984488964081,-0.06782328337430954
5215000000.0,5353250000.0,0.12682947624950228,-0.5755025975685634,0.10639964044094086,-0.06902776658535004
5215000000.0,5353500000.0,0.12778098458162332,-0.5749452414358275,0.10723662376403809,-0.0694858729839325
5215000000.0,5353750000.0,0.12929687719799526,-0.5812711532565317,0.10806185007095337,-0.07099520415067673
5215000000.0,5354000000.0,0.12684558500333273,-0.574693518694376,0.10646897554397583,-0.06895041465759277
5215000000.0,5354250000.0,0.12810467776173595,-0.5681413787635342,0.10797975212335587,-0.06892881542444229
5215000000.0,5354500000.0,0.12686563999491798,-0.5809735468414183,0.10605063289403915,-0.06962868571281433
5215000000.0,5354750000.0,0.12660127515939815,-0.5755359077240503,0.10620590299367905,-0.06890710443258286
5215000000.0,5355000000.0,0.12612842987762896,-0.5769111385865593,0.10571472346782684,-0.06879518926143646
5215000000.0,5355250000.0,0.12818910666887506,-0.5727662126874954,0.10773076862096786,-0.06947322189807892
5215000000.0,5355500000.0,0.12673796599977727,-0.5853331690719027,0.10563965141773224,-0.07001982629299164
5215000000.0,5355750000.0,0.12941596295536598,-0.5702741921378759,0.10893627256155014,-0.06986687332391739
5215000000.0,5356000000.0,0.12809595285957953,-0.5765989429477265,0.10738561302423477,-0.06983482837677002
5215000000.0,5356250000.0,0.12826776502952658,-0.5730548267773348,0.10777680575847626,-0.06954696029424667
5215000000.0,5356500000.0,0.12782518815789612,-0.5874131596007938,0.10639876127243042,-0.0708419531583786
5215000000.0,5356750000.0,0.12855951035394905,-0.5791269767501412,0.10759669542312622,-0.07035978138446808
5215000000.0,5357000000.0,0.1286851020454352,-0.5646402362015099,0.10871075093746185,-0.06886093318462372
5215000000.0,5357250000.0,0.1288845838295484,-0.5663584108332494,0.10876061022281647,-0.06915464997291565
5215000000.0,5357500000.0,0.12900736119194098,-0.5711459920597827,0.10853157192468643,-0.06974092870950699
5215000000.0,5357750000.0,0.12746439556204822,-0.5552313584957229,0.10831650346517563,-0.06719157099723816
5215000000.0,5358000000.0,0.12826202303228096,-0.5630813598831623,0.1084602028131485,-0.06846554577350616
5215000000.0,5358250000.0,0.1281540780988148,-0.562770403006381,0.1083901897072792,-0.06837422400712967
5215000000.0,5358500000.0,0.12774282933467102,-0.5642696274323362,0.10794006288051605,-0.06831671297550201
5215000000.0,5358750000.0,0.1285726578016042,-0.5668030974475219,0.10846669971942902,-0.06903552263975143
5215000000.0,5359000000.0,0.12741339134529778,-0.5538370308136354,0.1083667054772377,-0.06701365113258362
5215000000.0,5359250000.0,0.1290098371448587,-0.5764756353506523,0.10816041380167007,-0.07031971961259842
5215000000.0,5359500000.0,0.12936080768601604,-0.5575129868134281,0.10977216064929962,-0.06844188272953033
5215000000.0,5359750000.0,0.12794666811102892,-0.5664303270430407,0.10796420276165009,-0.06865916401147842
5215000000.0,5360000000.0,0.1287960790634834,-0.5658788825950438,0.10871905088424683,-0.06905503571033478
5215000000.0,5360250000.0,0.12669420563045353,-0.5666184932829179,0.10689455270767212,-0.06800717860460281
5215000000.0,5360500000.0,0.1284510689877935,-0.5558657507304579,0.1091119796037674,-0.06778091937303543
5215000000.0,5360750000.0,0.12816305895084695,-0.5664345011546411,0.10814651101827621,-0.0687757357954979
5215000000.0,5361000000.0,0.12818619156136676,-0.5617583495709394,0.10848651081323624,-0.06828159838914871
5215000000.0,5361250000.0,0.1295897194370425,-0.5695344323835143,0.1091342568397522,-0.06987996399402618
5215000000.0,5361500000.0,0.1322324814210572,-0.5528258598493672,0.11253567039966583,-0.0694345161318779
5215000000.0,5361750000.0,0.1281733768403025,-0.5755938264424205,0.1075206995010376,-0.0697690024971962
5215000000.0,5362000000.0,0.12736508852485987,-0.5644158504270886,0.10761091858148575,-0.06813043355941772
5215000000.0,5362250000.0,0.12740205504239602,-0.5589395141545825,0.10801374912261963,-0.06755970418453217
5215000000.0,5362500000.0,0.12674523347915645,-0.5645137559319371,0.10708056390285492,-0.0678093433380127
5215000000.0,5362750000.0,0.12747388262059856,-0.5626770701145288,0.10782124102115631,-0.06800125539302826
5215000000.0,5363000000.0,0.12883980543338971,-0.5866342799372558,0.10729888826608658,-0.07132071256637573
5215000000.0,5363250000.0,0.12739108707145375,-0.5584581219237731,0.10803695768117905,-0.06750188767910004
5215000000.0,5363500000.0,0.12833131201487152,-0.5676494552115875,0.10820473730564117,-0.06899753957986832
5215000000.0,5363750000.0,0.12967499693393492,-0.5593594460773138,0.10991190373897552,-0.06881117820739746
5215000000.0,5364000000.0,0.12675780913499582,-0.5622376651153583,0.10724526643753052,-0.06757214665412903
5215000000.0,5364250000.0,0.12851865123870515,-0.5795465434557283,0.10753297805786133,-0.07038254290819168
5215000000.0,5364500000.0,0.127461009018362,-0.5599776299446755,0.10799350589513779,-0.06770311295986176
5215000000.0,5364750000.0,0.1276221260876966,-0.5644554928048583,0.1078253835439682,-0.06827220320701599
5215000000.0,5365000000.0,0.12802244016017525,-0.5619787106973844,0.10833289474248886,-0.06821824610233307
5215000000.0,5365250000.0,0.12804700015233167,-0.5639658256434641,0.10821788012981415,-0.06844650954008102
5215000000.0,5365500000.0,0.12984085261142567,-0.5699309148747174,0.10931798070669174,-0.07005873322486877
5215000000.0,5365750000.0,0.13001364466390225,-0.5733076723947782,0.10922595113515854,-0.07052119821310043
5215000000.0,5366000000.0,0.12746442774286168,-0.5620985451662401,0.10785256326198578,-0.0679338276386261
5215000000.0,5366250000.0,0.12735511107166636,-0.5548730667479226,0.10824768245220184,-0.06709518283605576
5215000000.0,5366500000.0,0.12829997564413245,-0.5681351761338737,0.10814479738473892,-0.06903322786092758
5215000000.0,5366750000.0,0.12854427031336338,-0.5662398699648165,0.10848160833120346,-0.06895919144153595
5215000000.0,5367000000.0,0.12812126188519127,-0.5810271926375172,0.10709647089242935,-0.07032356411218643
5215000000.0,5367250000.0,0.12825022645448125,-0.569261461254656,0.10802507400512695,-0.06912817060947418
5215000000.0,5367500000.0,0.12580125759477817,-0.5739941311050429,0.10564021021127701,-0.06830887496471405
5215000000.0,5367750000.0,0.12744988296233048,-0.564730703781334,0.10766109079122543,-0.0682096928358078
5215000000.0,5368000000.0,0.12832596947139135,-0.5742433107658073,0.10774294286966324,-0.06970661878585815
5215000000.0,5368250000.0,0.12888660572572874,-0.5610185321731139,0.10913004726171494,-0.0685739740729332
5215000000.0,5368500000.0,0.1291819228374302,-0.5557600450599897,0.1097400039434433,-0.06815497577190399
5215000000.0,5368750000.0,0.1281676029132262,-0.5701018366357555,0.10789738595485687,-0.06917433440685272
5215000000.0,5369000000.0,0.12932099123434165,-0.5624305350133592,0.10940058529376984,-0.06895963102579117
5215000000.0,5369250000.0,0.1300353926471969,-0.5701849328505636,0.10946394503116608,-0.07019151002168655
5215000000.0,5369500000.0,0.12904347615913772,-0.5707315635355324,0.10859085619449615,-0.0697154551744461
5215000000.0,5369750000.0,0.12864072542773966,-0.5612542942743466,0.10890571773052216,-0.06846883147954941
5215000000.0,5370000000.0,0.12946837887789964,-0.5731718565402842,0.10877740383148193,-0.07021066546440125
5215000000.0,5370250000.0,0.12876764060272222,-0.5752402755936494,0.10804398357868195,-0.07005428522825241
5215000000.0,5370500000.0,0.12883758934957878,-0.5681695464318882,0.10859557241201401,-0.06932622939348221
5215000000.0,5370750000.0,0.1295296907290814,-0.5735429851699356,0.10880284011363983,-0.07028429955244064
5215000000.0,5371000000.0,0.12744339233850738,-0.5648236683782535,0.10764926671981812,-0.0682162269949913
5215000000.0,5371250000.0,0.1260483819272683,-0.5555147710596249,0.10709436982870102,-0.06647548824548721
5215000000.0,5371500000.0,0.1286486703417559,-0.5814181356815562,0.10750971734523773,-0.07065508514642715
5215000000.0,5371750000.0,0.12906905612578112,-0.5527784880832086,0.10984666645526886,-0.06776821613311768
5215000000.0,5372000000.0,0.12921888729344833,-0.5709628844544844,0.10872231423854828,-0.0698353722691536
5215000000.0,5372250000.0,0.1262796622629058,-0.5578994052198247,0.10713175684213638,-0.0668531209230423
5215000000.0,5372500000.0,0.12876479978630806,-0.5649991816266173,0.10875333845615387,-0.06894262135028839
5215000000.0,5372750000.0,0.12604161620219598,-0.5643342125912351,0.10649821907281876,-0.06741378456354141
5215000000.0,5373000000.0,0.12670435113743292,-0.5789808077606358,0.10605417191982269,-0.06932896375656128
5215000000.0,5373250000.0,0.12890381777172158,-0.5708439201594537,0.10846550762653351,-0.06965219229459763
5215000000.0,5373500000.0,0.12894577477283936,-0.5663931442575423,0.10880984365940094,-0.06919126212596893
5215000000.0,5373750000.0,0.12649347302353345,-0.5703490794450135,0.10647114366292953,-0.06829710304737091
5215000000.0,5374000000.0,0.12765286987074634,-0.5737753775174412,0.10721024125814438,-0.06929083168506622
5215000000.0,5374250000.0,0.1273338810047212,-0.5855323048058175,0.10612235218286514,-0.07037018984556198
5215000000.0,5374500000.0,0.12639782299785943,-0.569672629405062,0.10643677413463593,-0.06817347556352615
5215000000.0,5374750000.0,0.12811192576685618,-0.576738057593769,0.10738928616046906,-0.06985847651958466
5215000000.0,5375000000.0,0.12734299286328413,-0.5722575032424223,0.10705478489398956,-0.06896021217107773
5215000000.0,5375250000.0,0.1275197084908693,-0.5704922981197839,0.10732507705688477,-0.06886656582355499
5215000000.0,5375500000.0,0.12829391262526071,-0.5618873286392984,0.10856886208057404,-0.06835298240184784
5215000000.0,5375750000.0,0.12643649461992623,-0.5703631576028062,0.10642222315073013,-0.0682678371667862
5215000000.0,5376000000.0,0.1274636291040887,-0.5752218179885906,0.10695111751556396,-0.06934288144111633
5215000000.0,5376250000.0,0.1278177082194169,-0.5617758105022397,0.10817346721887589,-0.06808720529079437
5215000000.0,5376500000.0,0.1300165896728793,-0.573088634978346,0.10924386978149414,-0.07049886882305145
5215000000.0,5376750000.0,0.12905070876907965,-0.5974696633467058,0.10669418424367905,-0.07259777188301086
5215000000.0,5377000000.0,0.12691788451378028,-0.5618802896975452,0.10740487277507782,-0.06761910021305084
5215000000.0,5377250000.0,0.12886666342244482,-0.5618675914801949,0.10905490815639496,-0.06865598261356354
5215000000.0,5377500000.0,0.1281407286926001,-0.5623470509628105,0.10840783268213272,-0.06832121312618256
5215000000.0,5377750000.0,0.1289707745637659,-0.5683460545756743,0.10869558155536652,-0.0694170817732811
5215000000.0,5378000000.0,0.12768210574844133,-0.5732947288939296,0.10726809501647949,-0.06925515085458755
5215000000.0,5378250000.0,0.1288084763300163,-0.5601117354835993,0.10912599414587021,-0.068433478474617
5215000000.0,5378500000.0,0.12942127454992244,-0.5679767866835116,0.10910097509622574,-0.06961927562952042
5215000000.0,5378750000.0,0.12853609885404396,-0.5713736344958937,0.10811928659677505,-0.06951078027486801
5215000000.0,5379000000.0,0.12680334005050656,-0.556535572236137,0.1076674833893776,-0.06698358058929443
5215000000.0,5379250000.0,0.1278042136113563,-0.5544687047305951,0.1086566224694252,-0.0672878548502922
5215000000.0,5379500000.0,0.12768566669972733,-0.5662247869646304,0.1077580451965332,-0.0684969574213028
5215000000.0,5379750000.0,0.1274857215779089,-0.5720671769460218,0.1071879118680954,-0.06901710480451584
5215000000.0,5380000000.0,0.12840526556397167,-0.561562993836598,0.10868527740240097,-0.0683770626783371
5215000000.0,5380250000.0,0.12835158827362958,-0.5700295169134996,0.10805728286504745,-0.06926582008600235
5215000000.0,5380500000.0,0.12623477784463635,-0.5706356916207521,0.1062338575720787,-0.06818787753582001
5215000000.0,5380750000.0,0.1275749876716391,-0.5681387584402208,0.10753345489501953,-0.06864352524280548
5215000000.0,5381000000.0,0.12899856025395795,-0.568179926555308,0.10873053222894669,-0.06941397488117218
5215000000.0,5381250000.0,0.12787961597077227,-0.5702267403069637,0.10764632374048233,-0.06903234869241714
5215000000.0,5381500000.0,0.12904940462979722,-0.5818905799262886,0.1078111082315445,-0.07092611491680145
5215000000.0,5381750000.0,0.12765644516481325,-0.573735594933768,0.1072160005569458,-0.06928850710391998
5215000000.0,5382000000.0,0.12803372428959042,-0.5690569610183202,0.10785682499408722,-0.06898941844701767
5215000000.0,5382250000.0,0.12885848518644713,-0.5684791485975912,0.1085917130112648,-0.06937109678983688
5215000000.0,5382500000.0,0.12828166582480666,-0.5589692873563162,0.10875747352838516,-0.06802938878536224
5215000000.0,5382750000.0,0.12927635365994844,-0.5503613498889757,0.11018683761358261,-0.06761091947555542
5215000000.0,5383000000.0,0.12812187532481295,-0.5685336408287606,0.10796719789505005,-0.06898042559623718
5215000000.0,5383250000.0,0.1298676541615239,-0.5756908447593354,0.10893511772155762,-0.07070182263851166
5215000000.0,5383500000.0,0.12724237409150682,-0.5743576689218889,0.10682524740695953,-0.06913022696971893
5215000000.0,5383750000.0,0.12846864174186332,-0.57066138697515,0.10811199992895126,-0.06939731538295746
5215000000.0,5384000000.0,0.1282530366320808,-0.5676509391433231,0.10813863575458527,-0.06895561516284943
5215000000.0,5384250000.0,0.1273579845872712,-0.5766444994391865,0.1067637950181961,-0.06943736970424652
5215000000.0,5384500000.0,0.12767635980510267,-0.5819348600608396,0.10666092485189438,-0.07017620652914047
5215000000.0,5384750000.0,0.1272897944561602,-0.5699283845369117,0.10717032104730606,-0.0686819776892662
5215000000.0,5385000000.0,0.12863942840982262,-0.5646875673698506,0.10866890847682953,-0.06884163618087769
5215000000.0,5385250000.0,0.12808346942394092,-0.575536034188505,0.10744930803775787,-0.06971385329961777
5215000000.0,5385500000.0,0.1274143014089647,-0.5668338579370965,0.10748738050460815,-0.06841686367988586
5215000000.0,5385750000.0,0.1287445314083022,-0.5673531916923656,0.10857365280389786,-0.06918754428625107
5215000000.0,5386000000.0,0.1274950061151622,-0.5800518426005213,0.10664118826389313,-0.06987584382295609
5215000000.0,5386250000.0,0.12845888725579543,-0.5649152354726734,0.10850074142217636,-0.06876972317695618
5215000000.0,5386500000.0,0.12861813773836228,-0.5837005939749429,0.10732269287109375,-0.07088346034288406
5215000000.0,5386750000.0,0.12740961826660904,-0.5907129474194805,0.10581927001476288,-0.07096120715141296
5215000000.0,5387000000.0,0.1288956946412275,-0.5768118148946416,0.10804109275341034,-0.07029382884502411
5215000000.0,5387250000.0,0.1278758371293663,-0.5817304009023334,0.10684193670749664,-0.07026400417089462
5215000000.0,5387500000.0,0.1279659717716575,-0.5696330004699038,0.10776001214981079,-0.06901499629020691
5215000000.0,5387750000.0,0.12842217911520398,-0.5747639704250517,0.10778738558292389,-0.0698150098323822
5215000000.0,5388000000.0,0.12730491231909177,-0.5665184865648969,0.10741665214300156,-0.0683242529630661
5215000000.0,5388250000.0,0.12916607308567196,-0.5727039600699068,0.10855617374181747,-0.0699959397315979
5215000000.0,5388500000.0,0.12737463749270359,-0.5758625301450334,0.10683202743530273,-0.06936293095350266
5215000000.0,5388750000.0,0.12782164135749982,-0.5814293192446401,0.10681779682636261,-0.0702020674943924
5215000000.0,5389000000.0,0.12701247198626056,-0.5784935048380146,0.10634592920541763,-0.06944574415683746
5215000000.0,5389250000.0,0.12841451343416466,-0.5765881600688602,0.1076534241437912,-0.0700073391199112
5215000000.0,5389500000.0,0.12869098359739414,-0.5738689224118717,0.1080755740404129,-0.0698644369840622
5215000000.0,5389750000.0,0.12782327047280134,-0.5813186943080718,0.10682692378759384,-0.0701911449432373
5215000000.0,5390000000.0,0.1283115862214072,-0.5780604786442153,0.1074640303850174,-0.070109523832798
5215000000.0,5390250000.0,0.12723247763264067,-0.5786497430789448,0.10651926696300507,-0.06958267837762833
5215000000.0,5390500000.0,0.1275765349569847,-0.5650884756311765,0.10774364322423935,-0.0683160275220871
5215000000.0,5390750000.0,0.12899489469914552,-0.5739272162041712,0.10832671821117401,-0.07003574073314667
5215000000.0,5391000000.0,0.12932766864179732,-0.5875477370358047,0.10763974487781525,-0.07168912887573242
5215000000.0,5391250000.0,0.1294772859743452,-0.5725945108514313,0.10882540792226791,-0.07015267759561539
5215000000.0,5391500000.0,0.12830640613395475,-0.5815489527344192,0.10721447318792343,-0.07048113644123077
5215000000.0,5391750000.0,0.12866775859793197,-0.5629918082112731,0.1088094487786293,-0.06867238134145737
5215000000.0,5392000000.0,0.12818738293576523,-0.5726713544429332,0.10773590952157974,-0.06946206837892532
5215000000.0,5392250000.0,0.1283958945280251,-0.5717184300736563,0.10797740519046783,-0.06947219371795654
5215000000.0,5392500000.0,0.12822689457011585,-0.5880560097651351,0.10668742656707764,-0.07113318145275116
5215000000.0,5392750000.0,0.12849012276667696,-0.5828487439990931,0.10727615654468536,-0.07072155177593231
5215000000.0,5393000000.0,0.12833247412759577,-0.5768631823830954,0.10756540298461914,-0.06999219954013824
5215000000.0,5393250000.0,0.12905197227711473,-0.5775754431870843,0.10811831057071686,-0.07046163827180862
5215000000.0,5393500000.0,0.1283549940899618,-0.5617563301196081,0.108629509806633,-0.06837129592895508
5215000000.0,5393750000.0,0.12779440555392896,-0.5661555456345474,0.10785456001758575,-0.068547822535038
5215000000.0,5394000000.0,0.12659286053028476,-0.5857401366771797,0.10549023002386093,-0.06998259574174881
5215000000.0,5394250000.0,0.12663102876334809,-0.5699181729073491,0.10661637783050537,-0.06832543760538101
5215000000.0,5394500000.0,0.1261929518559184,-0.5735085648559117,0.10600239038467407,-0.06847009807825089
5215000000.0,5394750000.0,0.12929638882448422,-0.6005625908580295,0.10667182505130768,-0.07306625694036484
5215000000.0,5395000000.0,0.12830695800987338,-0.5694218090033282,0.1080617681145668,-0.0691760778427124
5215000000.0,5395250000.0,0.12711327954888318,-0.5614579578457087,0.10759881883859634,-0.06767776608467102
5215000000.0,5395500000.0,0.12887925516550283,-0.5652997649941964,0.10882925987243652,-0.06903661787509918
5215000000.0,5395750000.0,0.12760713929671297,-0.5841193679656119,0.10644962638616562,-0.0703708678483963
5215000000.0,5396000000.0,0.12603813296874747,-0.5786631111892732,0.10551843792200089,-0.06893090903759003
5215000000.0,5396250000.0,0.12853233917851048,-0.5661281940775603,0.10847923904657364,-0.0689406767487526
5215000000.0,5396500000.0,0.12809633091752018,-0.576651488882742,0.10738226026296616,-0.0698406770825386
5215000000.0,5396750000.0,0.1264692971471472,-0.5788259994300929,0.1058681383728981,-0.06918396055698395
5215000000.0,5397000000.0,0.12683981790632054,-0.5777221510944502,0.10625483095645905,-0.06926940381526947
5215000000.0,5397250000.0,0.12820853960687228,-0.5788589865526544,0.10732175409793854,-0.07013893872499466
5215000000.0,5397500000.0,0.12716361479500835,-0.5770288486886865,0.10657420009374619,-0.06937236338853836
5215000000.0,5397750000.0,0.1286729347562772,-0.5791139868712066,0.10769253969192505,-0.07042045891284943
5215000000.0,5398000000.0,0.1268842113870576,-0.5680599228054325,0.10695657879114151,-0.06826341152191162
5215000000.0,5398250000.0,0.12795737850860983,-0.5766142096184563,0.10726837813854218,-0.06976091861724854
5215000000.0,5398500000.0,0.12899012297507198,-0.5735808530707519,0.10834696143865585,-0.06999562680721283
5215000000.0,5398750000.0,0.12635264339093186,-0.5745974809467239,0.10606181621551514,-0.06867227703332901
5215000000.0,5399000000.0,0.12722719125959933,-0.5687403290405689,0.10719909518957138,-0.06852088868618011
5215000000.0,5399250000.0,0.1282313950142114,-0.5528389270215625,0.10912968963384628,-0.06733499467372894
5215000000.0,5399500000.0,0.1280611500037874,-0.5568074153187338,0.10871708393096924,-0.0676775723695755
5215000000.0,5399750000.0,0.1293403988428272,-0.5569386744382806,0.10979412496089935,-0.06836804002523422
5215000000.0,5400000000.0,0.1274421247958649,-0.5675028055989204,0.10746505111455917,-0.06850370764732361
5215360000.0,5340000000.0,0.1268618429490032,-0.5692674721855937,0.10685522854328156,-0.0683804601430893
5215360000.0,5340250000.0,0.1273725502830835,-0.569632433005279,0.1072603315114975,-0.06869488954544067
5215360000.0,5340500000.0,0.12806680419958513,-0.5571958109768796,0.10869558900594711,-0.06772278249263763
5215360000.0,5340750000.0,0.12730630793906134,-0.5699994337258283,0.10717934370040894,-0.06869850307703018
5215360000.0,5341000000.0,0.12576489414144026,-0.5871537220041435,0.10470189899206161,-0.06967295706272125
5215360000.0,5341250000.0,0.12842298287647752,-0.5843618430715771,0.10711302608251572,-0.07084675133228302
5215360000.0,5341500000.0,0.12715886386502148,-0.5810315861632994,0.10629169642925262,-0.06979578733444214
5215360000.0,5341750000.0,0.12697639631552357,-0.5918923047820341,0.1053759828209877,-0.07084424793720245
5215360000.0,5342000000.0,0.12553972773996727,-0.5942072312518522,0.10402128845453262,-0.0702836737036705
5215360000.0,5342250000.0,0.12757601549553882,-0.5850676999343248,0.1063568964600563,-0.07045459747314453
5215360000.0,5342500000.0,0.12614816336056767,-0.6005793802164966,0.10407328605651855,-0.07128892093896866
5215360000.0,5342750000.0,0.1287970745627479,-0.5856556059940222,0.10733302682638168,-0.07119204849004745
5215360000.0,5343000000.0,0.1269422565015148,-0.5855643869541757,0.10579371452331543,-0.07015715539455414
5215360000.0,5343250000.0,0.12775345412776298,-0.587866118425617,0.10630697011947632,-0.07085035741329193
5215360000.0,5343500000.0,0.12841932593315789,-0.5962101660274407,0.10626308619976044,-0.07210880517959595
5215360000.0,5343750000.0,0.12780065038660862,-0.5955429972729106,0.10579900443553925,-0.07169084250926971
5215360000.0,5344000000.0,0.12858977322160933,-0.5834759182965756,0.10731494426727295,-0.07084371894598007
5215360000.0,5344250000.0,0.12666840902246607,-0.5894688388795679,0.10529135167598724,-0.07041744887828827
5215360000.0,5344500000.0,0.12961286836763153,-0.5850421416919027,0.10805679857730865,-0.07157669961452484
5215360000.0,5344750000.0,0.12751942400498126,-0.5830735712638236,0.10644993931055069,-0.07021120935678482
5215360000.0,5345000000.0,0.12768376429502692,-0.5901134043997425,0.10608957707881927,-0.07105030119419098
5215360000.0,5345250000.0,0.12808108897410853,-0.5833580070153307,0.10689873993396759,-0.07055086642503738
5215360000.0,5345500000.0,0.12649879797550503,-0.5664987266342957,0.10673781484365463,-0.067889504134655
5215360000.0,5345750000.0,0.1300004396497007,-0.5825979872095066,0.10855505615472794,-0.07152561843395233
5215360000.0,5346000000.0,0.12700628563015537,-0.5753159229523808,0.10656087100505829,-0.06910410523414612
5215360000.0,5346250000.0,0.12737478302585453,-0.5814863051111354,0.10644038021564484,-0.06996271014213562
5215360000.0,5346500000.0,0.12792617653047808,-0.576877621374761,0.10722384601831436,-0.0697721540927887
5215360000.0,5346750000.0,0.1266883011760126,-0.5923982174177617,0.10510112345218658,-0.07073669135570526
